input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,nm_compatibility,input_shape,output_shape
15,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5445,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
15,layer2.1.conv3,Conv2d,MM,784,128,512,0.4625,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
15,layer2.2.conv1,Conv2d,MM,784,512,128,0.3326,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
15,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4394,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
15,layer2.2.conv3,Conv2d,MM,784,128,512,0.5637,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
15,layer2.3.conv1,Conv2d,MM,784,512,128,0.3436,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
15,layer2.3.conv2,Conv2d,MM,784,1152,128,0.486,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
15,layer2.3.conv3,Conv2d,MM,784,128,512,0.577,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
15,layer3.0.conv1,Conv2d,MM,784,512,256,0.3017,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
15,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4624,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
15,layer3.0.conv3,Conv2d,MM,196,256,1024,0.513,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
15,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3017,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
15,layer3.1.conv1,Conv2d,MM,196,1024,256,0.492,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
15,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5523,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
15,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5414,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
15,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3677,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
15,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5119,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
15,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5073,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
15,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3221,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
15,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5017,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
15,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5483,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
15,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3161,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
15,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4912,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
15,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4769,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
15,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3411,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
15,layer3.5.conv2,Conv2d,MM,196,2304,256,0.481,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
15,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4897,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
15,layer4.0.conv1,Conv2d,MM,196,1024,512,0.317,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
15,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5373,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
15,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5227,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
15,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.317,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
15,layer4.1.conv1,Conv2d,MM,49,2048,512,0.486,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
15,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5289,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
15,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5242,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
15,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3586,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
15,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4727,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
15,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4964,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
15,fc,Linear,MV,1,2048,1000,0.0522,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
16,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
16,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
16,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4493,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
16,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5041,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
16,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
16,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4761,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
16,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4944,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
16,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5632,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
16,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3393,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
16,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5105,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
16,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4899,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
16,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3011,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
16,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4868,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
16,layer2.0.conv3,Conv2d,MM,784,128,512,0.4771,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
16,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3011,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
16,layer2.1.conv1,Conv2d,MM,784,512,128,0.4759,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
16,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5455,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
16,layer2.1.conv3,Conv2d,MM,784,128,512,0.4633,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
16,layer2.2.conv1,Conv2d,MM,784,512,128,0.3327,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
16,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4397,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
16,layer2.2.conv3,Conv2d,MM,784,128,512,0.5639,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
16,layer2.3.conv1,Conv2d,MM,784,512,128,0.3442,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
16,layer2.3.conv2,Conv2d,MM,784,1152,128,0.486,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
16,layer2.3.conv3,Conv2d,MM,784,128,512,0.5782,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
16,layer3.0.conv1,Conv2d,MM,784,512,256,0.3019,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
16,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4614,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
16,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5144,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
16,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3019,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
16,layer3.1.conv1,Conv2d,MM,196,1024,256,0.492,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
16,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5535,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
16,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5402,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
16,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3666,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
16,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5129,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
16,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5079,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
16,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3216,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
16,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5016,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
16,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5489,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
16,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3164,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
16,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4911,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
16,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4772,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
16,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3413,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
16,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4828,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
16,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4898,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
16,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3158,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
16,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5372,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
16,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5227,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
16,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3158,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
16,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4856,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
16,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5261,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
16,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5232,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
16,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3585,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
16,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4727,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
16,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4971,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
16,fc,Linear,MV,1,2048,1000,0.0537,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
17,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
17,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
17,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4502,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
17,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5034,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
17,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
17,layer1.1.conv1,Conv2d,MM,3136,256,64,0.477,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
17,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4917,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
17,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5645,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
17,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3393,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
17,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5103,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
17,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4887,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
17,layer2.0.conv1,Conv2d,MM,3136,256,128,0.301,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
17,layer2.0.conv2,Conv2d,MM,784,1152,128,0.487,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
17,layer2.0.conv3,Conv2d,MM,784,128,512,0.4762,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
17,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.301,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
17,layer2.1.conv1,Conv2d,MM,784,512,128,0.4752,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
17,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5452,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
17,layer2.1.conv3,Conv2d,MM,784,128,512,0.4636,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
17,layer2.2.conv1,Conv2d,MM,784,512,128,0.332,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
17,layer2.2.conv2,Conv2d,MM,784,1152,128,0.441,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
17,layer2.2.conv3,Conv2d,MM,784,128,512,0.5629,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
17,layer2.3.conv1,Conv2d,MM,784,512,128,0.3435,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
17,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4864,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
17,layer2.3.conv3,Conv2d,MM,784,128,512,0.5781,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
17,layer3.0.conv1,Conv2d,MM,784,512,256,0.3014,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
17,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4614,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
17,layer3.0.conv3,Conv2d,MM,196,256,1024,0.514,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
17,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3014,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
17,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4912,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
17,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5528,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
17,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5391,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
17,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3679,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
17,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5125,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
17,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5087,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
17,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3214,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
17,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5022,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
17,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5466,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
17,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3162,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
17,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4905,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
17,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4764,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
17,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3402,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
17,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4811,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
17,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4893,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
17,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3161,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
17,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5375,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
17,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5236,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
17,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3161,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
17,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4865,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
17,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5274,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
17,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5211,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
17,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3585,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
17,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4736,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
17,layer4.2.conv3,Conv2d,MM,49,512,2048,0.497,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
17,fc,Linear,MV,1,2048,1000,0.0542,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
18,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
18,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
18,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4499,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
18,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5015,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
18,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
18,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4776,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
18,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4925,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
18,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5658,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
18,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3399,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
18,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5101,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
18,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4917,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
18,layer2.0.conv1,Conv2d,MM,3136,256,128,0.302,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
18,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4868,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
18,layer2.0.conv3,Conv2d,MM,784,128,512,0.4761,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
18,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.302,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
18,layer2.1.conv1,Conv2d,MM,784,512,128,0.4763,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
18,layer2.1.conv2,Conv2d,MM,784,1152,128,0.545,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
18,layer2.1.conv3,Conv2d,MM,784,128,512,0.4624,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
18,layer2.2.conv1,Conv2d,MM,784,512,128,0.3326,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
18,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4399,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
18,layer2.2.conv3,Conv2d,MM,784,128,512,0.5634,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
18,layer2.3.conv1,Conv2d,MM,784,512,128,0.3442,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
18,layer2.3.conv2,Conv2d,MM,784,1152,128,0.485,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
18,layer2.3.conv3,Conv2d,MM,784,128,512,0.5779,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
18,layer3.0.conv1,Conv2d,MM,784,512,256,0.302,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
18,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4624,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
18,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5138,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
18,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.302,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
18,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4911,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
18,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5543,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
18,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5395,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
18,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3675,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
18,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5121,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
18,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5071,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
18,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3221,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
18,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5015,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
18,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5491,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
18,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3162,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
18,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4909,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
18,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4766,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
18,layer3.5.conv1,Conv2d,MM,196,1024,256,0.341,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
18,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4813,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
18,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4897,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
18,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
18,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5373,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
