input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape
2,layer3.3.conv3,Conv2d,MM,196,256,1024,0.49220742984693877,0.0,0.8518104553222656,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.4.conv1,Conv2d,MM,196,1024,256,0.22603934151785715,0.0,0.5308876037597656,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.4.conv2,Conv2d,MM,196,2304,256,0.5148078762755102,0.0,0.9696841769748263,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.4.conv3,Conv2d,MM,196,256,1024,0.5019929846938775,0.0,0.8519134521484375,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.5.conv1,Conv2d,MM,196,1024,256,0.194091796875,0.0,0.530426025390625,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4562141262755102,0.0,0.9700046115451388,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.5.conv3,Conv2d,MM,196,256,1024,0.49637276785714285,0.0,0.8515129089355469,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer4.0.conv1,Conv2d,MM,196,1024,512,0.24750378667091838,0.0,0.6928730010986328,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
2,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5586136798469388,0.02112563775510204,0.9978179931640625,"(1, 512, 14, 14)","(1, 512, 7, 7)"
2,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5376674107142857,0.0,0.9591102600097656,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
2,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.24750378667091838,0.0,0.9591975212097168,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
2,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4985849808673469,0.0,0.6928386688232422,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
2,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5045041454081632,0.03495695153061224,0.9978417290581597,"(1, 512, 7, 7)","(1, 512, 7, 7)"
2,layer4.1.conv3,Conv2d,MM,49,512,2048,0.49394132653061223,0.0,0.9593801498413086,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
2,layer4.2.conv1,Conv2d,MM,49,2048,512,0.25817123724489793,0.0,0.6933193206787109,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
2,layer4.2.conv2,Conv2d,MM,49,4608,512,0.48604910714285715,0.027383609693877552,0.9978345235188802,"(1, 512, 7, 7)","(1, 512, 7, 7)"
2,layer4.2.conv3,Conv2d,MM,49,512,2048,0.5116390306122449,5.978954081632653e-05,0.9595603942871094,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
2,fc,Linear,MV,1,2048,1000,0.01904296875,0.0,1.0,"(1, 2048)","(1, 1000)"
3,conv1,Conv2d,MM,12544,147,64,0.0,0.2258637097417092,0.9904336734693877,"(1, 3, 224, 224)","(1, 64, 112, 112)"
3,layer1.0.conv1,Conv2d,MM,3136,64,64,0.2244599011479592,0.0,0.272216796875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
3,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4690788424744898,0.0,0.7218967013888888,"(1, 64, 56, 56)","(1, 64, 56, 56)"
3,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5413992745535714,0.0,0.533935546875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
3,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.2244599011479592,0.0,0.53399658203125,"(1, 64, 56, 56)","(1, 256, 56, 56)"
3,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5137179627710459,0.0,0.2841796875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
3,layer1.1.conv2,Conv2d,MM,3136,576,64,0.5516880580357143,0.0,0.7233615451388888,"(1, 64, 56, 56)","(1, 64, 56, 56)"
3,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5527642697704082,0.0,0.52801513671875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
